url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/18953220,"""Schaare, H. Lina and Hörner, Tanja and Alberts, Teresa and Backe, Christian and Betancort Cabrera, Noemi and Bohnebeck, Uta and Brannath, Werner and Büker, Sarah and Charulatha, Sree and de Vogel, Susanne and Drechsler, Rolf and Düpont, Nils and Felden, Janine and Franz, Simone and Fritzsche, Franziska and Frohne, Katharina and Fuchs, Nele and Gies, Philipp and Glasenapp, Yvana and Glöckner, Frank Oliver and Hänzelmann, Sonja and Harfst, Stefan and Hemmelskamp-Pfeiffer, Birte and Hitz, Marc-Phillip and Hollstein, Betina and Immoor, Sebastian and Junctorius, Lina and Kloep, Stephan and Koppe, Roland and Kuhlmann, Lea and Movahedifar, Maryam and Mozygemba, Kati and Mueller, Claudia Margrit and Nolte, Annika and Nölte, Manfred and Nozik, Alexandra and Opätz, Finn and Petersmann, Astrid and Pigeot, Iris and Riefler, Norbert and Scharpenberg, Martin and Schmitt, Tina and Seemann, Wilken and Spiegler, Andreas and Steinmann, Lena and Strodthoff, Nils and Swirski, Sebastian and Thiemann, Volker and Uppenkamp, Stefan and Vehlken, Sebastian and Wilken, Marc and Wulff, Antje and Bibliotheks- und Informationssystem and Carl von Ossietzky Universität Oldenburg and Core Facility Biobank Structure and DATA Team, Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung and Gesellschaft für Biologische Daten e.V. and Göttingen Academy of Sciences and Humanities in Lower Saxony and Hochschule Bremen and Koordinierungszentrum für Klinische Studien (KKS Oldenburg) and Landesbibliothek Oldenburg and PANGAEA, Data Publisher for Earth & Environmental Science and Staats- und Universitätsbibliothek Bremen and University of Bremen""",107,74,525,492,107,74,492,525
https://zenodo.org/records/18712651,"""Fichtmueller, David and Güntsch, Anton and Sauerland, Kristin and Möller, Lars and Luther, Katja and Ernst, Marcus""",26,25,77,77,26,25,77,77
https://zenodo.org/records/18711701,"""Möller, Lars and Ernst, Marcus and Fichtmueller, David and Schindler, Uwe and Pfaff, Claas-Thido and Seifert, Stefan and Fürstenau, Cornelia and Reimer, Lorenz Christian and Witte, Julius F. and Ebeling, Christian""",46,43,83,81,46,43,81,83
https://zenodo.org/records/18694155,"""Ebert, Barbara and Ewert, Frank and Förstner, Konrad U. and Glöckner, Frank Oliver and McHardy, Alice Carolyn and von Rummel, Philipp and von Suchodoletz, Dirk and Weidtkamp-Peters, Stefanie and Ebeling, Mary-Ann and Engel, Judith and Hoffmann, Carsten and Keller, Christin and Lange, Matthias and Magel, Maja and Moore, Josh and Mühlhaus, Timo and Scholz, Uwe and Specka, Xenia and thor Straten, Mattis""",316,268,666,606,316,268,606,666
https://zenodo.org/records/17991208,"""Sauerland, Kristin and Fichtmueller, David and Güntsch, Anton""",24,24,55,55,24,24,55,55
https://zenodo.org/records/17628099,"""Singson, Lea Sophie""",68,58,136,122,68,58,122,136
https://zenodo.org/records/17941146,"""Placke, Manja and Hassenrück, Christiane and Feistel, Susanne and Jürgensmann, Susanne""",101,86,124,113,101,86,113,124
https://zenodo.org/records/17708536,"""Zurowietz, Martin and Stoye, Jens and Nattkemper, Tim W.""",53,48,75,71,53,48,71,75
https://zenodo.org/records/17350117,"""Schellenberger Costa, David""",2001,1868,700,622,558,529,203,215
https://zenodo.org/records/17623082,"""Nozik, Alexandra""",84,62,133,124,84,62,124,133
https://zenodo.org/records/17553558,"""Tschink, Daniel and Kostadinov, Ivaylo""",75,69,92,91,75,69,91,92
https://zenodo.org/records/17582795,"""Fischer, Marlen and Röder, Juliane and Signer, Johannes and Tschink, Daniel and Weibulat, Tanja and Brand, Ortrun""",30,29,151,143,30,29,143,151
https://zenodo.org/records/17549986,"""Jordan, Sabrina""",94,77,112,101,94,77,101,112
https://zenodo.org/records/17427595,"""Kostadinov, Ivaylo and Tschink, Daniel and Linares Gómez, Jimena""",396,329,433,410,167,137,148,162
https://zenodo.org/records/16893040,"""Melzer, Nina and Jahnel, Ricarda Elisabeth and Sarah, Fischer and Holetschek, Jörg""",100,76,119,113,100,76,113,119
https://zenodo.org/records/17303036,"""Scherer, Cédric""",437,396,488,455,120,117,196,217
https://zenodo.org/records/17223681,"""Hemmelskamp-Pfeiffer, Birte and George, Helen Clara and Opätz, Finn""",104,84,112,104,104,84,104,112
https://zenodo.org/records/17174275,"""Hemmelskamp-Pfeiffer, Birte and Gies, Philipp and Nozik, Alexandra and Opätz, Finn and Swirski, Sebastian""",94,81,165,155,94,81,155,165
https://zenodo.org/records/17141044,"""Kostadinov, Ivaylo""",79,66,138,133,79,66,133,138
https://zenodo.org/records/16992978,"""Hartman Scholz, Amber""",38,34,43,43,38,34,43,43
https://zenodo.org/records/16993168,"""Muñoz García, Melania""",141,134,177,175,141,134,175,177
https://zenodo.org/records/17020251,"""Röder, Juliane and Tschink, Daniel and Brand, Ortrun""",157,137,188,184,157,137,184,188
https://zenodo.org/records/16940033,"""Rieken, Marion and Hemmelskamp-Pfeiffer, Birte and Monien, Donata""",97,72,145,138,97,72,138,145
https://zenodo.org/records/16412325,"""Weibulat, Tanja Melanie and Triebel, Dagmar""",121,93,172,154,88,66,118,131
https://zenodo.org/records/15573465,"""Singson, Lea Sophie and Boße, Sophie""",2465,2277,119,112,2465,2277,112,119
https://zenodo.org/records/15641467,"""Röder, Juliane""",1175,956,1963,1881,341,281,380,393
https://zenodo.org/records/15630531,"""Meister, Maria and Steilen, Lena and Feser, Manuel""",122,94,184,170,122,94,170,184
https://zenodo.org/records/15594632,"""Röder, Juliane and Signer, Johannes""",22,22,179,168,22,22,168,179
https://zenodo.org/records/15585748,"""Röder, Juliane and Signer, Johannes and Scherreiks, Pascal and Figueiredo, Ludmilla and Kusch, Erik and Linares Gómez, Jimena and Müller, Wolfgang and Nozik, Alexandra and Schellenberger Costa, David and Scherer, Cédric and Schindler, Uwe and Tschink, Daniel""",957,632,875,775,957,632,775,875
https://zenodo.org/records/15174063,"""Engel, Judith and Linares, Jimena and Kostadinov, Ivaylo""",95,89,160,152,95,89,152,160
https://zenodo.org/records/15125477,"""Ebert, Barbara and Zurowietz, Martin""",181,161,194,183,181,161,183,194
https://zenodo.org/records/15165960,"""Rehfeld, Rica and Fischer, Sarah O.""",163,140,178,163,163,140,163,178
https://zenodo.org/records/15065070,"""Bernard, Lars and Brück, Maike and Busse, Christian and Engel, Judith and Eufinger, Jan and Ewert, Frank and Fluck, Juliane and Förstner, Konrad and Fürst, Julia and Gauza, Holger and Getzlaff, Klaus and Glöckner, Frank Oliver and Hunold, Johannes and Koepler, Oliver and Krooß, Ksenia and Lindstädt, Birte and McHardy, Alice C. and Mehrtens, Hela and Rey-Mazon, Elena and Schmidt, Marcus and Schober, Isabel and Schröter, Annett and Stegle, Oliver and Steinbeck, Christoph and Steinhart, Feray and von Suchodoletz, Dirk and Weidtkamp-Peters, Stefanie and Wendt, Jens and Wetzker, Conni""",596,491,1362,1208,596,491,1208,1362
https://zenodo.org/records/15097622,"""Kusch, Erik""",335,238,308,295,235,154,193,202
https://zenodo.org/records/15074471,"""Karam, Naouel and Fillies, Jan""",126,102,170,163,126,102,163,170
https://zenodo.org/records/14963189,"""Friedrichs-Manthey, Martin and Engel, Thore and Fischer, Sarah and Schomburg, Christoph and Güntsch, Anton and Holetschek, Jörg and König-Ries, Birgitta and Köpke, Robert and Grünberger, Tom and Hüllbusch, Elisabeth and Bonn, Aletta""",63,59,58,58,63,59,58,58
https://zenodo.org/records/14975978,"""Grünberger, Tom""",724,554,782,733,724,554,733,782
https://zenodo.org/records/14918375,"""Botanic Garden and Botanical Museum Berlin""",222,175,276,258,222,175,258,276
https://zenodo.org/records/14882760,"""Rehfeld, Rica""",280,223,284,255,280,223,255,284
https://zenodo.org/records/14917950,"""Beyvers, Sebastian and Hansen, Maria""",61,51,55,52,61,51,52,55
https://zenodo.org/records/14917855,"""Beyvers, Sebastian""",82,66,77,65,82,66,65,77
https://zenodo.org/records/14882871,"""Rehfeld, Rica""",121,103,121,115,121,103,115,121
https://zenodo.org/records/14858787,"""Linares, Jimena and Kostadinov, Ivaylo""",95,84,118,114,95,84,114,118
https://zenodo.org/records/14732682,"""Fichtmueller, David""",152,141,221,213,152,141,213,221
https://zenodo.org/records/14282399,"""Figueiredo, Ludmilla""",158,127,239,222,158,127,222,239
https://zenodo.org/records/14766613,"""Röder, Juliane""",134,122,197,194,134,122,194,197
https://zenodo.org/records/14557590,"""Rehbein, Malte""",368,354,227,216,368,354,216,227
https://zenodo.org/records/14501615,"""Röder, Juliane""",81,70,114,110,81,70,110,114
https://zenodo.org/records/14452998,"""Rehbein, Malte and Escobari Vargas, Andrea Belen and Fischer, Sarah and Güntsch, Anton and Haas, Bettina and Matheisen, Giada and Perschl, Tobias and Wieshuber, Alois and Engel, Thore""",5803,5342,3908,3703,1744,1604,703,768
https://zenodo.org/records/14212959,"""Arnold, Matthias and Goedicke, Michael and Holetschek, Jörg and Markus, Katharina and Svoboda, Nikolai and Watson, Juliane""",577,446,858,812,577,446,812,858
https://zenodo.org/records/14278058,"""König-Ries, Birgitta and Haase, Robert and Nüst, Daniel and Förstner, Konrad and Engel, Judith Sophie""",325,297,506,483,325,297,483,506
https://zenodo.org/records/14269511,"""Müller, Wolfgang""",1094,630,281,250,1094,630,250,281
https://zenodo.org/records/14262125,"""Signer, Johannes""",121,92,174,152,121,92,152,174
https://zenodo.org/records/14237417,"""Röder, Juliane and Frohne, Katharina and Tschink, Daniel""",295,255,278,258,295,255,258,278
https://zenodo.org/records/14162304,"""Linares, Jimena""",120,101,158,147,120,101,147,158
https://zenodo.org/records/14035822,"""Engel, Judith and Helling, Patrick and Herrenbrück, Robert and Lemaire, Marina and Mehrtens, Hela and Schmidt, Marcus and Stellmacher, Martha and Weimer, Lukas and Wiljes, Cord and Zinke, Wolf""",728,594,943,876,728,594,876,943
https://zenodo.org/records/13880944,"""Förstner, Konrad and Ebert, Barbara and Glöckner, Frank-Oliver and von Suchodoletz, Dirk and McHardy, Alice Carolyn and Mühlhaus, Timo""",332,293,612,586,332,293,586,612
https://zenodo.org/records/13740520,"""Feser, Manuel and Raubach, Sebastian""",138,113,178,165,138,113,165,178
https://zenodo.org/records/13387849,"""Harpke, Alexander and Brünecke, Jörg and Bohring, Hannes and Grescho, Volker and Haase, Kristina and Kühn, Elisabeth and Kuhnert, Tobias and Musche, Martin and Petruschke, Sven and Schnicke, Thomas and Sielaff, Daniel and Strätling, Jeremy and Voigt, Michael and Bumberger, Jan""",441,434,1007,905,233,231,256,299
https://zenodo.org/records/13374201,"""Fichtmüller, David and Holetschek, Jörg and Luther, Katja and Güntsch, Anton""",100,96,141,137,100,96,137,141
https://zenodo.org/records/13208320,"""Teschke, Katharina and Felden, Janine and Dannheim, Jennifer and Rehage, Marianne and Beermann, Jan and Kloss, Paul""",99,99,210,201,99,99,201,210
https://zenodo.org/records/13141782,"""Linares, Jimena""",117,97,178,172,117,97,172,178
https://zenodo.org/records/13325093,"""Fischer, Sarah O. and Holetschek, Jörg and Melzer, Nina""",166,150,238,229,166,150,229,238
https://zenodo.org/records/13270643,"""Tschink, Daniel""",168,143,339,326,168,143,326,339
https://zenodo.org/records/12802884,"""Seifert, Stefan and Triebel, Dagmar""",187,169,267,260,187,169,260,267
https://zenodo.org/records/12802893,"""Weibulat, Tanja Melanie and Bingert, Sven and Link, Anton and Seifert, Stefan and Triebel, Dagmar""",163,148,136,130,163,148,130,136
https://zenodo.org/records/12748317,"""Köpke, Robert""",114,107,201,200,114,107,200,201
https://zenodo.org/records/12706898,"""Fichtmueller, David and Engel, Judith and Sauerland, Kristin and Luther, Katja and Güntsch, Anton""",69,63,83,79,69,63,79,83
https://zenodo.org/records/12088171,"""Engel, Judith Sophie and Weibulat, Tanja Melanie""",132,115,198,186,132,115,186,198
https://zenodo.org/records/12531195,"""Weibulat, Tanja Melanie""",195,169,188,169,195,169,169,188
https://zenodo.org/records/12698592,"""Möller, Lars""",68,55,95,90,68,55,90,95
https://zenodo.org/records/12663085,"""Engel, Thore and Holetschek, Jörg and Friedrichs-Manthey, Martin and Köpke, Robert and König-Ries, Birgitta and Güntsch, Anton and Bonn, Aletta""",160,150,269,263,160,150,263,269
