url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/18953220,"""Schaare, H. Lina and Hörner, Tanja and Alberts, Teresa and Backe, Christian and Betancort Cabrera, Noemi and Bohnebeck, Uta and Brannath, Werner and Büker, Sarah and Charulatha, Sree and de Vogel, Susanne and Drechsler, Rolf and Düpont, Nils and Felden, Janine and Franz, Simone and Fritzsche, Franziska and Frohne, Katharina and Fuchs, Nele and Gies, Philipp and Glasenapp, Yvana and Glöckner, Frank Oliver and Hänzelmann, Sonja and Harfst, Stefan and Hemmelskamp-Pfeiffer, Birte and Hitz, Marc-Phillip and Hollstein, Betina and Immoor, Sebastian and Junctorius, Lina and Kloep, Stephan and Koppe, Roland and Kuhlmann, Lea and Movahedifar, Maryam and Mozygemba, Kati and Mueller, Claudia Margrit and Nolte, Annika and Nölte, Manfred and Nozik, Alexandra and Opätz, Finn and Petersmann, Astrid and Pigeot, Iris and Riefler, Norbert and Scharpenberg, Martin and Schmitt, Tina and Seemann, Wilken and Spiegler, Andreas and Steinmann, Lena and Strodthoff, Nils and Swirski, Sebastian and Thiemann, Volker and Uppenkamp, Stefan and Vehlken, Sebastian and Wilken, Marc and Wulff, Antje and Bibliotheks- und Informationssystem and Carl von Ossietzky Universität Oldenburg and Core Facility Biobank Structure and DATA Team, Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung and Gesellschaft für Biologische Daten e.V. and Göttingen Academy of Sciences and Humanities in Lower Saxony and Hochschule Bremen and Koordinierungszentrum für Klinische Studien (KKS Oldenburg) and Landesbibliothek Oldenburg and PANGAEA, Data Publisher for Earth & Environmental Science and Staats- und Universitätsbibliothek Bremen and University of Bremen""",107,74,525,492,107,74,492,525
https://zenodo.org/records/18712651,"""Fichtmueller, David and Güntsch, Anton and Sauerland, Kristin and Möller, Lars and Luther, Katja and Ernst, Marcus""",26,25,74,74,26,25,74,74
https://zenodo.org/records/18711701,"""Möller, Lars and Ernst, Marcus and Fichtmueller, David and Schindler, Uwe and Pfaff, Claas-Thido and Seifert, Stefan and Fürstenau, Cornelia and Reimer, Lorenz Christian and Witte, Julius F. and Ebeling, Christian""",46,43,76,74,46,43,74,76
https://zenodo.org/records/18694155,"""Ebert, Barbara and Ewert, Frank and Förstner, Konrad U. and Glöckner, Frank Oliver and McHardy, Alice Carolyn and von Rummel, Philipp and von Suchodoletz, Dirk and Weidtkamp-Peters, Stefanie and Ebeling, Mary-Ann and Engel, Judith and Hoffmann, Carsten and Keller, Christin and Lange, Matthias and Magel, Maja and Moore, Josh and Mühlhaus, Timo and Scholz, Uwe and Specka, Xenia and thor Straten, Mattis""",314,266,650,591,314,266,591,650
https://zenodo.org/records/17991208,"""Sauerland, Kristin and Fichtmueller, David and Güntsch, Anton""",23,23,54,54,23,23,54,54
https://zenodo.org/records/17628099,"""Singson, Lea Sophie""",68,58,131,117,68,58,117,131
https://zenodo.org/records/17941146,"""Placke, Manja and Hassenrück, Christiane and Feistel, Susanne and Jürgensmann, Susanne""",98,83,121,110,98,83,110,121
https://zenodo.org/records/17708536,"""Zurowietz, Martin and Stoye, Jens and Nattkemper, Tim W.""",53,48,69,65,53,48,65,69
https://zenodo.org/records/17350117,"""Schellenberger Costa, David""",1957,1825,699,621,549,521,202,214
https://zenodo.org/records/17623082,"""Nozik, Alexandra""",84,62,129,120,84,62,120,129
https://zenodo.org/records/17553558,"""Tschink, Daniel and Kostadinov, Ivaylo""",75,69,87,86,75,69,86,87
https://zenodo.org/records/17582795,"""Fischer, Marlen and Röder, Juliane and Signer, Johannes and Tschink, Daniel and Weibulat, Tanja and Brand, Ortrun""",30,29,150,142,30,29,142,150
https://zenodo.org/records/17549986,"""Jordan, Sabrina""",94,77,106,95,94,77,95,106
https://zenodo.org/records/17427595,"""Kostadinov, Ivaylo and Tschink, Daniel and Linares Gómez, Jimena""",396,329,425,402,167,137,143,157
https://zenodo.org/records/16893040,"""Melzer, Nina and Jahnel, Ricarda Elisabeth and Sarah, Fischer and Holetschek, Jörg""",97,73,117,111,97,73,111,117
https://zenodo.org/records/17303036,"""Scherer, Cédric""",421,380,487,454,114,111,195,216
https://zenodo.org/records/17223681,"""Hemmelskamp-Pfeiffer, Birte and George, Helen Clara and Opätz, Finn""",104,84,105,97,104,84,97,105
https://zenodo.org/records/17174275,"""Hemmelskamp-Pfeiffer, Birte and Gies, Philipp and Nozik, Alexandra and Opätz, Finn and Swirski, Sebastian""",93,80,157,147,93,80,147,157
https://zenodo.org/records/17141044,"""Kostadinov, Ivaylo""",79,66,133,128,79,66,128,133
https://zenodo.org/records/16992978,"""Hartman Scholz, Amber""",38,34,43,43,38,34,43,43
https://zenodo.org/records/16993168,"""Muñoz García, Melania""",140,133,174,172,140,133,172,174
https://zenodo.org/records/17020251,"""Röder, Juliane and Tschink, Daniel and Brand, Ortrun""",155,135,185,181,155,135,181,185
https://zenodo.org/records/16940033,"""Rieken, Marion and Hemmelskamp-Pfeiffer, Birte and Monien, Donata""",97,72,137,130,97,72,130,137
https://zenodo.org/records/16412325,"""Weibulat, Tanja Melanie and Triebel, Dagmar""",120,92,165,147,87,65,114,127
https://zenodo.org/records/15573465,"""Singson, Lea Sophie and Boße, Sophie""",2397,2209,112,105,2397,2209,105,112
https://zenodo.org/records/15641467,"""Röder, Juliane""",1175,956,1929,1847,341,281,375,388
https://zenodo.org/records/15630531,"""Meister, Maria and Steilen, Lena and Feser, Manuel""",121,93,182,168,121,93,168,182
https://zenodo.org/records/15594632,"""Röder, Juliane and Signer, Johannes""",22,22,178,167,22,22,167,178
https://zenodo.org/records/15585748,"""Röder, Juliane and Signer, Johannes and Scherreiks, Pascal and Figueiredo, Ludmilla and Kusch, Erik and Linares Gómez, Jimena and Müller, Wolfgang and Nozik, Alexandra and Schellenberger Costa, David and Scherer, Cédric and Schindler, Uwe and Tschink, Daniel""",956,631,869,769,956,631,769,869
https://zenodo.org/records/15174063,"""Engel, Judith and Linares, Jimena and Kostadinov, Ivaylo""",93,87,154,146,93,87,146,154
https://zenodo.org/records/15125477,"""Ebert, Barbara and Zurowietz, Martin""",178,158,191,181,178,158,181,191
https://zenodo.org/records/15165960,"""Rehfeld, Rica and Fischer, Sarah O.""",163,140,174,159,163,140,159,174
https://zenodo.org/records/15065070,"""Bernard, Lars and Brück, Maike and Busse, Christian and Engel, Judith and Eufinger, Jan and Ewert, Frank and Fluck, Juliane and Förstner, Konrad and Fürst, Julia and Gauza, Holger and Getzlaff, Klaus and Glöckner, Frank Oliver and Hunold, Johannes and Koepler, Oliver and Krooß, Ksenia and Lindstädt, Birte and McHardy, Alice C. and Mehrtens, Hela and Rey-Mazon, Elena and Schmidt, Marcus and Schober, Isabel and Schröter, Annett and Stegle, Oliver and Steinbeck, Christoph and Steinhart, Feray and von Suchodoletz, Dirk and Weidtkamp-Peters, Stefanie and Wendt, Jens and Wetzker, Conni""",594,489,1343,1189,594,489,1189,1343
https://zenodo.org/records/15097622,"""Kusch, Erik""",335,238,304,291,235,154,190,199
https://zenodo.org/records/15074471,"""Karam, Naouel and Fillies, Jan""",126,102,161,154,126,102,154,161
https://zenodo.org/records/14963189,"""Friedrichs-Manthey, Martin and Engel, Thore and Fischer, Sarah and Schomburg, Christoph and Güntsch, Anton and Holetschek, Jörg and König-Ries, Birgitta and Köpke, Robert and Grünberger, Tom and Hüllbusch, Elisabeth and Bonn, Aletta""",63,59,58,58,63,59,58,58
https://zenodo.org/records/14975978,"""Grünberger, Tom""",723,553,777,728,723,553,728,777
https://zenodo.org/records/14918375,"""Botanic Garden and Botanical Museum Berlin""",222,175,275,257,222,175,257,275
https://zenodo.org/records/14882760,"""Rehfeld, Rica""",278,221,278,249,278,221,249,278
https://zenodo.org/records/14917950,"""Beyvers, Sebastian and Hansen, Maria""",61,51,54,51,61,51,51,54
https://zenodo.org/records/14917855,"""Beyvers, Sebastian""",82,66,70,58,82,66,58,70
https://zenodo.org/records/14882871,"""Rehfeld, Rica""",121,103,119,113,121,103,113,119
https://zenodo.org/records/14858787,"""Linares, Jimena and Kostadinov, Ivaylo""",90,79,114,110,90,79,110,114
https://zenodo.org/records/14732682,"""Fichtmueller, David""",151,140,216,208,151,140,208,216
https://zenodo.org/records/14282399,"""Figueiredo, Ludmilla""",157,126,233,216,157,126,216,233
https://zenodo.org/records/14766613,"""Röder, Juliane""",134,122,188,185,134,122,185,188
https://zenodo.org/records/14557590,"""Rehbein, Malte""",367,353,227,216,367,353,216,227
https://zenodo.org/records/14501615,"""Röder, Juliane""",80,69,109,105,80,69,105,109
https://zenodo.org/records/14452998,"""Rehbein, Malte and Escobari Vargas, Andrea Belen and Fischer, Sarah and Güntsch, Anton and Haas, Bettina and Matheisen, Giada and Perschl, Tobias and Wieshuber, Alois and Engel, Thore""",5728,5267,3891,3686,1695,1555,696,761
