url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/18953220,"""Schaare, H. Lina and Hörner, Tanja and Alberts, Teresa and Backe, Christian and Betancort Cabrera, Noemi and Bohnebeck, Uta and Brannath, Werner and Büker, Sarah and Charulatha, Sree and de Vogel, Susanne and Drechsler, Rolf and Düpont, Nils and Felden, Janine and Franz, Simone and Fritzsche, Franziska and Frohne, Katharina and Fuchs, Nele and Gies, Philipp and Glasenapp, Yvana and Glöckner, Frank Oliver and Hänzelmann, Sonja and Harfst, Stefan and Hemmelskamp-Pfeiffer, Birte and Hitz, Marc-Phillip and Hollstein, Betina and Immoor, Sebastian and Junctorius, Lina and Kloep, Stephan and Koppe, Roland and Kuhlmann, Lea and Movahedifar, Maryam and Mozygemba, Kati and Mueller, Claudia Margrit and Nolte, Annika and Nölte, Manfred and Nozik, Alexandra and Opätz, Finn and Petersmann, Astrid and Pigeot, Iris and Riefler, Norbert and Scharpenberg, Martin and Schmitt, Tina and Seemann, Wilken and Spiegler, Andreas and Steinmann, Lena and Strodthoff, Nils and Swirski, Sebastian and Thiemann, Volker and Uppenkamp, Stefan and Vehlken, Sebastian and Wilken, Marc and Wulff, Antje and Bibliotheks- und Informationssystem and Carl von Ossietzky Universität Oldenburg and Core Facility Biobank Structure and DATA Team, Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung and Gesellschaft für Biologische Daten e.V. and Göttingen Academy of Sciences and Humanities in Lower Saxony and Hochschule Bremen and Koordinierungszentrum für Klinische Studien (KKS Oldenburg) and Landesbibliothek Oldenburg and PANGAEA, Data Publisher for Earth & Environmental Science and Staats- und Universitätsbibliothek Bremen and University of Bremen""",75,57,479,448,75,57,448,479
https://zenodo.org/records/18712651,"""Fichtmueller, David and Güntsch, Anton and Sauerland, Kristin and Möller, Lars and Luther, Katja and Ernst, Marcus""",22,21,65,65,22,21,65,65
https://zenodo.org/records/18711701,"""Möller, Lars and Ernst, Marcus and Fichtmueller, David and Schindler, Uwe and Pfaff, Claas-Thido and Seifert, Stefan and Fürstenau, Cornelia and Reimer, Lorenz Christian and Witte, Julius F. and Ebeling, Christian""",41,39,64,62,41,39,62,64
https://zenodo.org/records/18694155,"""Ebert, Barbara and Ewert, Frank and Förstner, Konrad U. and Glöckner, Frank Oliver and McHardy, Alice Carolyn and von Rummel, Philipp and von Suchodoletz, Dirk and Weidtkamp-Peters, Stefanie and Ebeling, Mary-Ann and Engel, Judith and Hoffmann, Carsten and Keller, Christin and Lange, Matthias and Magel, Maja and Moore, Josh and Mühlhaus, Timo and Scholz, Uwe and Specka, Xenia and thor Straten, Mattis""",290,246,520,465,290,246,465,520
https://zenodo.org/records/17991208,"""Sauerland, Kristin and Fichtmueller, David and Güntsch, Anton""",18,18,47,47,18,18,47,47
https://zenodo.org/records/17628099,"""Singson, Lea Sophie""",63,53,122,108,63,53,108,122
https://zenodo.org/records/17941146,"""Placke, Manja and Hassenrück, Christiane and Feistel, Susanne and Jürgensmann, Susanne""",91,76,111,100,91,76,100,111
https://zenodo.org/records/17708536,"""Zurowietz, Martin and Stoye, Jens and Nattkemper, Tim W.""",49,44,65,61,49,44,61,65
https://zenodo.org/records/17350117,"""Schellenberger Costa, David""",1782,1653,667,589,501,475,182,194
https://zenodo.org/records/17623082,"""Nozik, Alexandra""",77,56,111,102,77,56,102,111
https://zenodo.org/records/17553558,"""Tschink, Daniel and Kostadinov, Ivaylo""",70,64,84,83,70,64,83,84
https://zenodo.org/records/17582795,"""Fischer, Marlen and Röder, Juliane and Signer, Johannes and Tschink, Daniel and Weibulat, Tanja and Brand, Ortrun""",26,25,136,131,26,25,131,136
https://zenodo.org/records/17549986,"""Jordan, Sabrina""",89,72,100,89,89,72,89,100
https://zenodo.org/records/17427595,"""Kostadinov, Ivaylo and Tschink, Daniel and Linares Gómez, Jimena""",381,316,411,389,155,127,139,153
https://zenodo.org/records/16893040,"""Melzer, Nina and Jahnel, Ricarda Elisabeth and Sarah, Fischer and Holetschek, Jörg""",94,70,113,107,94,70,107,113
https://zenodo.org/records/17303036,"""Scherer, Cédric""",376,335,445,415,94,91,169,188
https://zenodo.org/records/17223681,"""Hemmelskamp-Pfeiffer, Birte and George, Helen Clara and Opätz, Finn""",99,79,89,81,99,79,81,89
https://zenodo.org/records/17174275,"""Hemmelskamp-Pfeiffer, Birte and Gies, Philipp and Nozik, Alexandra and Opätz, Finn and Swirski, Sebastian""",83,70,142,133,83,70,133,142
https://zenodo.org/records/17141044,"""Kostadinov, Ivaylo""",67,55,130,125,67,55,125,130
https://zenodo.org/records/16992978,"""Hartman Scholz, Amber""",35,31,39,39,35,31,39,39
https://zenodo.org/records/16993168,"""Muñoz García, Melania""",115,108,159,157,115,108,157,159
https://zenodo.org/records/17020251,"""Röder, Juliane and Tschink, Daniel and Brand, Ortrun""",148,128,178,174,148,128,174,178
https://zenodo.org/records/16940033,"""Rieken, Marion and Hemmelskamp-Pfeiffer, Birte and Monien, Donata""",81,57,119,112,81,57,112,119
https://zenodo.org/records/16412325,"""Weibulat, Tanja Melanie and Triebel, Dagmar""",107,79,152,134,79,57,107,120
https://zenodo.org/records/15573465,"""Singson, Lea Sophie and Boße, Sophie""",2004,1901,103,96,2004,1901,96,103
https://zenodo.org/records/15641467,"""Röder, Juliane""",1139,921,1813,1731,321,262,358,371
https://zenodo.org/records/15630531,"""Meister, Maria and Steilen, Lena and Feser, Manuel""",116,88,168,155,116,88,155,168
https://zenodo.org/records/15594632,"""Röder, Juliane and Signer, Johannes""",19,19,157,147,19,19,147,157
https://zenodo.org/records/15585748,"""Röder, Juliane and Signer, Johannes and Scherreiks, Pascal and Figueiredo, Ludmilla and Kusch, Erik and Linares Gómez, Jimena and Müller, Wolfgang and Nozik, Alexandra and Schellenberger Costa, David and Scherer, Cédric and Schindler, Uwe and Tschink, Daniel""",952,627,822,728,952,627,728,822
https://zenodo.org/records/15174063,"""Engel, Judith and Linares, Jimena and Kostadinov, Ivaylo""",87,81,142,134,87,81,134,142
https://zenodo.org/records/15125477,"""Ebert, Barbara and Zurowietz, Martin""",161,141,183,173,161,141,173,183
https://zenodo.org/records/15165960,"""Rehfeld, Rica and Fischer, Sarah O.""",159,136,172,157,159,136,157,172
https://zenodo.org/records/15065070,"""Bernard, Lars and Brück, Maike and Busse, Christian and Engel, Judith and Eufinger, Jan and Ewert, Frank and Fluck, Juliane and Förstner, Konrad and Fürst, Julia and Gauza, Holger and Getzlaff, Klaus and Glöckner, Frank Oliver and Hunold, Johannes and Koepler, Oliver and Krooß, Ksenia and Lindstädt, Birte and McHardy, Alice C. and Mehrtens, Hela and Rey-Mazon, Elena and Schmidt, Marcus and Schober, Isabel and Schröter, Annett and Stegle, Oliver and Steinbeck, Christoph and Steinhart, Feray and von Suchodoletz, Dirk and Weidtkamp-Peters, Stefanie and Wendt, Jens and Wetzker, Conni""",574,478,1149,1086,574,478,1086,1149
https://zenodo.org/records/15097622,"""Kusch, Erik""",329,232,300,287,232,151,186,195
