url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/17541532,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Haase, Robert""",219,149,192,174,219,149,174,192
https://zenodo.org/records/17478160,"""Haase, Robert""",6,2,31,24,6,2,24,31
https://zenodo.org/records/17422917,"""Haase, Robert""",206,149,123,116,206,149,116,123
https://zenodo.org/records/17240205,"""Umlauft, Josefine""",135,125,39,34,135,125,34,39
https://zenodo.org/records/17203260,"""Haase, Robert""",293,239,109,99,174,143,75,82
https://zenodo.org/records/17186869,"""Haase, Robert""",283,227,264,255,201,162,168,174
https://zenodo.org/records/17158770,"""Schott, Philipp and Wolf, Gregor and Welz, Oliver""",11,11,137,128,11,11,128,137
https://zenodo.org/records/17158643,"""Welz, Oliver""",121,82,136,126,121,82,126,136
https://zenodo.org/records/17130780,"""Berger, Mike and Täschner, Matthias and Voigt, Pia""",152,135,136,129,152,135,129,136
https://zenodo.org/records/17116758,"""Haase, Robert""",375,326,730,703,375,326,703,730
https://zenodo.org/records/17093197,"""Kabjesz, Lea and Gihlein, Lea and Lampert, Mara Harriet and Götze, Luisa""",332,274,377,363,332,274,363,377
https://zenodo.org/records/17102027,"""Haase, Robert""",222,140,157,144,222,140,144,157
https://zenodo.org/records/17085991,"""Haase, Robert""",661,516,627,582,450,340,472,516
https://zenodo.org/records/17053832,"""Haase, Robert""",201,124,123,117,201,124,117,123
https://zenodo.org/records/17017890,"""Haase, Robert""",87,71,34,31,87,71,31,34
https://zenodo.org/records/16894343,"""Haase, Robert""",87,60,82,71,87,60,71,82
https://zenodo.org/records/15858127,"""Haase, Robert""",9061,8461,1389,1270,2128,1946,602,694
https://zenodo.org/records/15805268,"""Philipp, Schott and Gregor, Wolf and Oliver, Welz""",93,93,175,160,92,92,157,169
https://zenodo.org/records/15805148,"""Center for Scalable Data Analytics and Artificial Intelligence and Oliver, Welz""",221,196,136,123,221,196,123,136
https://zenodo.org/records/15735577,"""Haase, Robert""",623,441,737,653,623,441,653,737
https://zenodo.org/records/15706181,"""Haase, Robert""",516,441,224,209,342,281,155,166
https://zenodo.org/records/15699459,"""Haase, Robert""",500,435,391,379,369,320,252,259
https://zenodo.org/records/15654889,"""Taeschner, Matthias and Haase, Robert""",274,227,216,205,274,227,205,216
https://zenodo.org/records/15646539,"""Haase, Robert""",369,286,198,186,335,254,164,175
https://zenodo.org/records/15516022,"""Haase, Robert""",1298,1207,264,248,914,844,216,230
https://zenodo.org/records/17669681,"""Haase, Robert""",105,94,131,119,105,94,119,131
https://zenodo.org/records/17163932,"""Anonymous""",182,172,426,385,182,172,385,426
https://zenodo.org/records/16890132,"""Schröder, Christopher and Müller, Lydia and Niekler, Andreas and Potthast, Martin""",512,506,2559,2430,38,36,340,377
https://zenodo.org/records/15347992,"""Heineking, Sebastian and Zelch, Ines and Potthast, Martin and Hagen, Matthias""",1583,1551,959,872,591,589,290,312
https://zenodo.org/records/15270283,"""Heineking, Sebastian and Zelch, Ines and Bevendorff, Janek and Stein, Benno and Hagen, Matthias and Potthast, Martin""",2724,2640,2016,1644,1463,1459,573,826
https://zenodo.org/records/13860524,"""Gienapp, Lukas and Potthast, Martin and Wachsmuth, Henning and Hagen, Matthias and Fröbe, Maik and Bondarenko, Alexander and Ajjour, Yamen and Stein, Benno""",4715,3604,732,701,383,380,152,160
https://zenodo.org/records/11203881,"""Deckers, Niklas and Peters, Julia and Potthast, Martin""",89,83,421,382,62,56,250,273
https://zenodo.org/records/10628882,"""Akiki, Christopher and Barschel, Hanno and Elstner, Theresa and Fleisch, Till and Franke, Johannes and Fröbe, Maik and Gienapp, Lukas and Gründel, Marlene and Hagen, Matthias and Kucera, Paul and Marschner, Paul and Niederhausen, Tim and Potthast, Martin and Reimer, Jan Heinrich and Scells, Harrisen and Stein, Benno and Weber, Malte and Wild, Dominic""",31382,22376,87,80,31382,22376,80,87
https://zenodo.org/records/10628640,"""Scells, Harrisen and Elstner, Theresa and Fröbe, Maik and Akiki, Christopher and Gienapp, Lukas and Reimer, Jan Heinrich and Hagen, Matthias and Potthast, Martin""",13303,5987,63,60,13303,5987,60,63
https://zenodo.org/records/10036479,"""Wolska, Magdalena and Wiegmann, Matti and Schröder, Christopher and Borchardt, Ole and Stein, Benno and Potthast, Martin""",78,71,421,409,78,71,409,421
https://zenodo.org/records/8383863,"""Matti Wiegmann and Magdalena Wolska and Christopher Schröder and Ole Borchardt and Benno Stein and Martin Potthast""",336,208,1157,944,45,44,246,276
https://zenodo.org/records/7976807,"""Wiegmann and Wolska and Schröder and Borchardt and Stein and Potthast""",139,114,594,536,137,112,530,588
https://zenodo.org/records/7525482,"""Niklas Deckers and Maik Fröbe and Johannes Kiesel and Gianluca Pandolfo and Christopher Schröder and Benno Stein and Martin Potthast""",216,183,173,162,173,148,108,114
https://zenodo.org/records/6873575,"""Kiesel, Johannes and Potthast, Martin and Stein, Benno""",6790,5287,1254,1185,5808,4397,644,696
https://zenodo.org/records/6873564,"""Potthast, Martin and Gienapp, Lukas and Wachsmuth, Henning and Hagen, Matthias and Fröbe, Maik and Bondarenko, Alexander and Ajjour, Yamen and Stein, Benno""",5065,3542,1083,1013,390,347,560,608
https://zenodo.org/records/6425595,"""Matti Wiegmann and Michael Vöslke and Martin Potthast and Benno Stein""",61,53,499,483,57,50,479,494
https://zenodo.org/records/5575320,"""Gienapp, Lukas and Kircheis, Wolfgang and Sievers, Bjarne and Stein, Benno and Potthast, Martin""",0,0,291,257,0,0,257,291
https://zenodo.org/records/5575285,"""Gienapp, Lukas and Kircheis, Wolfgang and Sievers, Bjarne and Stein, Benno and Potthast, Martin""",431,306,1031,948,431,306,948,1031
https://zenodo.org/records/5495793,"""Erik Körner and Ahmad Dawar Hakimi and Gerhard Heyer and Martin Potthast""",42,37,410,389,42,37,388,409
https://zenodo.org/records/5380989,"""Gregor Wiedemann and Erik Körner and Ahmad Dawar Hakimi and Gerhard Heyer and Martin Potthast""",165,157,421,389,165,157,389,421
https://zenodo.org/records/5282635,"""Ahmad Dawar Hakimi and Erik Körner and Gregor Wiedemann and Gerhard Heyer and Martin Potthast""",65,63,424,395,64,62,393,422
https://zenodo.org/records/4108196,"""Lars Meyer and Johannes Kiesel and Martin Potthast and Benno Stein""",117,107,275,258,117,107,258,275
https://zenodo.org/records/4064019,"""Kiesel, Johannes and Potthast, Martin and Hagen, Matthias and Kneist, Florian and Stein, Benno""",820960,405896,2735,2539,8320,3121,909,1001
https://zenodo.org/records/3766985,"""Janek Bevendorff and Khalid Al-Khatib and Martin Potthast and Benno Stein""",915,454,1869,1553,915,454,1550,1866
https://zenodo.org/records/3653834,"""Chen ,Wei-Fan and Syed, Shahbaz and Potthast, Martin and Hagen, Matthias and Stein, Benno""",3060,663,1344,1226,3054,659,1219,1337
https://zenodo.org/records/7520777,"""Mailach, Alina and Siegmund, Norbert""",25,25,320,311,25,25,311,320
https://zenodo.org/records/7745740,"""Sebastian Simon""",55,55,253,246,46,46,223,228
