url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/18712651,"""Fichtmueller, David and Güntsch, Anton and Sauerland, Kristin and Möller, Lars and Luther, Katja and Ernst, Marcus""",17,16,55,55,17,16,55,55
https://zenodo.org/records/18694155,"""Ebert, Barbara and Ewert, Frank and Förstner, Konrad U. and Glöckner, Frank Oliver and McHardy, Alice Carolyn and von Rummel, Philipp and von Suchodoletz, Dirk and Weidtkamp-Peters, Stefanie and Ebeling, Mary-Ann and Engel, Judith and Hoffmann, Carsten and Keller, Christin and Lange, Matthias and Magel, Maja and Moore, Josh and Mühlhaus, Timo and Scholz, Uwe and Specka, Xenia and thor Straten, Mattis""",249,213,370,321,249,213,321,370
https://zenodo.org/records/17991208,"""Sauerland, Kristin and Fichtmueller, David and Güntsch, Anton""",13,13,37,37,13,13,37,37
https://zenodo.org/records/17628099,"""Singson, Lea Sophie""",55,46,90,83,55,46,83,90
https://zenodo.org/records/17350117,"""Schellenberger Costa, David""",1572,1450,582,505,406,384,143,154
https://zenodo.org/records/17623082,"""Nozik, Alexandra""",69,48,94,85,69,48,85,94
https://zenodo.org/records/17553558,"""Tschink, Daniel and Kostadinov, Ivaylo""",56,50,67,66,56,50,66,67
https://zenodo.org/records/17582795,"""Fischer, Marlen and Röder, Juliane and Signer, Johannes and Tschink, Daniel and Weibulat, Tanja and Brand, Ortrun""",21,20,115,110,21,20,110,115
https://zenodo.org/records/16893040,"""Melzer, Nina and Jahnel, Ricarda Elisabeth and Sarah, Fischer and Holetschek, Jörg""",88,65,103,97,88,65,97,103
https://zenodo.org/records/17303036,"""Scherer, Cédric""",322,281,376,347,76,73,134,152
https://zenodo.org/records/17223681,"""Hemmelskamp-Pfeiffer, Birte and George, Helen Clara and Opätz, Finn""",92,74,70,62,92,74,62,70
https://zenodo.org/records/17174275,"""Hemmelskamp-Pfeiffer, Birte and Gies, Philipp and Nozik, Alexandra and Opätz, Finn and Swirski, Sebastian""",76,63,119,110,76,63,110,119
