url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/18953220,"""Schaare, H. Lina and Hörner, Tanja and Alberts, Teresa and Backe, Christian and Betancort Cabrera, Noemi and Bohnebeck, Uta and Brannath, Werner and Büker, Sarah and Charulatha, Sree and de Vogel, Susanne and Drechsler, Rolf and Düpont, Nils and Felden, Janine and Franz, Simone and Fritzsche, Franziska and Frohne, Katharina and Fuchs, Nele and Gies, Philipp and Glasenapp, Yvana and Glöckner, Frank Oliver and Hänzelmann, Sonja and Harfst, Stefan and Hemmelskamp-Pfeiffer, Birte and Hitz, Marc-Phillip and Hollstein, Betina and Immoor, Sebastian and Junctorius, Lina and Kloep, Stephan and Koppe, Roland and Kuhlmann, Lea and Movahedifar, Maryam and Mozygemba, Kati and Mueller, Claudia Margrit and Nolte, Annika and Nölte, Manfred and Nozik, Alexandra and Opätz, Finn and Petersmann, Astrid and Pigeot, Iris and Riefler, Norbert and Scharpenberg, Martin and Schmitt, Tina and Seemann, Wilken and Spiegler, Andreas and Steinmann, Lena and Strodthoff, Nils and Swirski, Sebastian and Thiemann, Volker and Uppenkamp, Stefan and Vehlken, Sebastian and Wilken, Marc and Wulff, Antje and Bibliotheks- und Informationssystem and Carl von Ossietzky Universität Oldenburg and Core Facility Biobank Structure and DATA Team, Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung and Gesellschaft für Biologische Daten e.V. and Göttingen Academy of Sciences and Humanities in Lower Saxony and Hochschule Bremen and Koordinierungszentrum für Klinische Studien (KKS Oldenburg) and Landesbibliothek Oldenburg and PANGAEA, Data Publisher for Earth & Environmental Science and Staats- und Universitätsbibliothek Bremen and University of Bremen""",108,75,554,516,108,75,516,554
https://zenodo.org/records/18712651,"""Fichtmueller, David and Güntsch, Anton and Sauerland, Kristin and Möller, Lars and Luther, Katja and Ernst, Marcus""",33,31,86,86,33,31,86,86
https://zenodo.org/records/18711701,"""Möller, Lars and Ernst, Marcus and Fichtmueller, David and Schindler, Uwe and Pfaff, Claas-Thido and Seifert, Stefan and Fürstenau, Cornelia and Reimer, Lorenz Christian and Witte, Julius F. and Ebeling, Christian""",52,49,91,89,52,49,89,91
https://zenodo.org/records/18694155,"""Ebert, Barbara and Ewert, Frank and Förstner, Konrad U. and Glöckner, Frank Oliver and McHardy, Alice Carolyn and von Rummel, Philipp and von Suchodoletz, Dirk and Weidtkamp-Peters, Stefanie and Ebeling, Mary-Ann and Engel, Judith and Hoffmann, Carsten and Keller, Christin and Lange, Matthias and Magel, Maja and Moore, Josh and Mühlhaus, Timo and Scholz, Uwe and Specka, Xenia and thor Straten, Mattis""",328,280,718,654,328,280,654,718
https://zenodo.org/records/17991208,"""Sauerland, Kristin and Fichtmueller, David and Güntsch, Anton""",27,26,63,63,27,26,63,63
https://zenodo.org/records/17628099,"""Singson, Lea Sophie""",80,69,157,143,80,69,143,157
https://zenodo.org/records/17941146,"""Placke, Manja and Hassenrück, Christiane and Feistel, Susanne and Jürgensmann, Susanne""",111,96,147,136,111,96,136,147
https://zenodo.org/records/17708536,"""Zurowietz, Martin and Stoye, Jens and Nattkemper, Tim W.""",64,59,83,78,64,59,78,83
https://zenodo.org/records/17350117,"""Schellenberger Costa, David""",2125,1981,719,641,572,543,211,223
https://zenodo.org/records/17623082,"""Nozik, Alexandra""",95,73,151,141,95,73,141,151
https://zenodo.org/records/17553558,"""Tschink, Daniel and Kostadinov, Ivaylo""",82,76,100,99,82,76,99,100
https://zenodo.org/records/17582795,"""Fischer, Marlen and Röder, Juliane and Signer, Johannes and Tschink, Daniel and Weibulat, Tanja and Brand, Ortrun""",30,29,157,149,30,29,149,157
https://zenodo.org/records/17549986,"""Jordan, Sabrina""",99,82,118,107,99,82,107,118
https://zenodo.org/records/17427595,"""Kostadinov, Ivaylo and Tschink, Daniel and Linares Gómez, Jimena""",409,342,460,434,175,145,163,179
https://zenodo.org/records/16893040,"""Melzer, Nina and Jahnel, Ricarda Elisabeth and Sarah, Fischer and Holetschek, Jörg""",107,83,129,123,107,83,123,129
https://zenodo.org/records/17303036,"""Scherer, Cédric""",512,463,563,526,143,140,241,265
https://zenodo.org/records/17223681,"""Hemmelskamp-Pfeiffer, Birte and George, Helen Clara and Opätz, Finn""",115,95,121,113,115,95,113,121
https://zenodo.org/records/17174275,"""Hemmelskamp-Pfeiffer, Birte and Gies, Philipp and Nozik, Alexandra and Opätz, Finn and Swirski, Sebastian""",102,89,175,165,102,89,165,175
https://zenodo.org/records/17141044,"""Kostadinov, Ivaylo""",82,69,146,141,82,69,141,146
https://zenodo.org/records/16992978,"""Hartman Scholz, Amber""",40,36,48,48,40,36,48,48
https://zenodo.org/records/16993168,"""Muñoz García, Melania""",145,138,185,182,145,138,182,185
https://zenodo.org/records/17020251,"""Röder, Juliane and Tschink, Daniel and Brand, Ortrun""",163,143,196,192,163,143,192,196
https://zenodo.org/records/16940033,"""Rieken, Marion and Hemmelskamp-Pfeiffer, Birte and Monien, Donata""",105,80,153,146,105,80,146,153
https://zenodo.org/records/16412325,"""Weibulat, Tanja Melanie and Triebel, Dagmar""",130,102,182,164,94,72,123,136
https://zenodo.org/records/15573465,"""Singson, Lea Sophie and Boße, Sophie""",2868,2617,127,120,2868,2617,120,127
https://zenodo.org/records/15641467,"""Röder, Juliane""",1206,986,2064,1982,351,291,390,403
https://zenodo.org/records/15630531,"""Meister, Maria and Steilen, Lena and Feser, Manuel""",129,101,190,176,129,101,176,190
https://zenodo.org/records/15594632,"""Röder, Juliane and Signer, Johannes""",27,27,190,179,27,27,179,190
https://zenodo.org/records/15585748,"""Röder, Juliane and Signer, Johannes and Scherreiks, Pascal and Figueiredo, Ludmilla and Kusch, Erik and Linares Gómez, Jimena and Müller, Wolfgang and Nozik, Alexandra and Schellenberger Costa, David and Scherer, Cédric and Schindler, Uwe and Tschink, Daniel""",960,635,904,803,960,635,803,904
https://zenodo.org/records/15174063,"""Engel, Judith and Linares, Jimena and Kostadinov, Ivaylo""",99,93,171,163,99,93,163,171
https://zenodo.org/records/15125477,"""Ebert, Barbara and Zurowietz, Martin""",186,166,200,189,186,166,189,200
https://zenodo.org/records/15165960,"""Rehfeld, Rica and Fischer, Sarah O.""",171,148,191,176,171,148,176,191
https://zenodo.org/records/15065070,"""Bernard, Lars and Brück, Maike and Busse, Christian and Engel, Judith and Eufinger, Jan and Ewert, Frank and Fluck, Juliane and Förstner, Konrad and Fürst, Julia and Gauza, Holger and Getzlaff, Klaus and Glöckner, Frank Oliver and Hunold, Johannes and Koepler, Oliver and Krooß, Ksenia and Lindstädt, Birte and McHardy, Alice C. and Mehrtens, Hela and Rey-Mazon, Elena and Schmidt, Marcus and Schober, Isabel and Schröter, Annett and Stegle, Oliver and Steinbeck, Christoph and Steinhart, Feray and von Suchodoletz, Dirk and Weidtkamp-Peters, Stefanie and Wendt, Jens and Wetzker, Conni""",608,503,1433,1276,608,503,1276,1433
https://zenodo.org/records/15097622,"""Kusch, Erik""",351,253,327,314,245,163,208,217
https://zenodo.org/records/15074471,"""Karam, Naouel and Fillies, Jan""",136,112,187,180,136,112,180,187
https://zenodo.org/records/14963189,"""Friedrichs-Manthey, Martin and Engel, Thore and Fischer, Sarah and Schomburg, Christoph and Güntsch, Anton and Holetschek, Jörg and König-Ries, Birgitta and Köpke, Robert and Grünberger, Tom and Hüllbusch, Elisabeth and Bonn, Aletta""",63,59,60,60,63,59,60,60
https://zenodo.org/records/14975978,"""Grünberger, Tom""",748,575,817,765,748,575,765,817
https://zenodo.org/records/14918375,"""Botanic Garden and Botanical Museum Berlin""",222,175,285,266,222,175,266,285
https://zenodo.org/records/14882760,"""Rehfeld, Rica""",281,224,292,263,281,224,263,292
https://zenodo.org/records/14917950,"""Beyvers, Sebastian and Hansen, Maria""",71,60,69,66,71,60,66,69
https://zenodo.org/records/14917855,"""Beyvers, Sebastian""",92,76,87,75,92,76,75,87
https://zenodo.org/records/14882871,"""Rehfeld, Rica""",124,106,125,119,124,106,119,125
https://zenodo.org/records/14858787,"""Linares, Jimena and Kostadinov, Ivaylo""",102,91,134,130,102,91,130,134
https://zenodo.org/records/14732682,"""Fichtmueller, David""",158,147,229,221,158,147,221,229
https://zenodo.org/records/14282399,"""Figueiredo, Ludmilla""",170,136,252,235,170,136,235,252
https://zenodo.org/records/14766613,"""Röder, Juliane""",139,127,202,199,139,127,199,202
https://zenodo.org/records/14557590,"""Rehbein, Malte""",375,361,234,223,375,361,223,234
https://zenodo.org/records/14501615,"""Röder, Juliane""",89,77,122,118,89,77,118,122
https://zenodo.org/records/14452998,"""Rehbein, Malte and Escobari Vargas, Andrea Belen and Fischer, Sarah and Güntsch, Anton and Haas, Bettina and Matheisen, Giada and Perschl, Tobias and Wieshuber, Alois and Engel, Thore""",6090,5614,3991,3783,1809,1669,741,806
https://zenodo.org/records/14212959,"""Arnold, Matthias and Goedicke, Michael and Holetschek, Jörg and Markus, Katharina and Svoboda, Nikolai and Watson, Juliane""",584,453,871,825,584,453,825,871
https://zenodo.org/records/14278058,"""König-Ries, Birgitta and Haase, Robert and Nüst, Daniel and Förstner, Konrad and Engel, Judith Sophie""",335,305,571,527,335,305,527,571
https://zenodo.org/records/14269511,"""Müller, Wolfgang""",1110,646,288,255,1110,646,255,288
https://zenodo.org/records/14262125,"""Signer, Johannes""",124,95,182,160,124,95,160,182
https://zenodo.org/records/14237417,"""Röder, Juliane and Frohne, Katharina and Tschink, Daniel""",301,261,289,268,301,261,268,289
https://zenodo.org/records/14162304,"""Linares, Jimena""",123,104,164,153,123,104,153,164
https://zenodo.org/records/14035822,"""Engel, Judith and Helling, Patrick and Herrenbrück, Robert and Lemaire, Marina and Mehrtens, Hela and Schmidt, Marcus and Stellmacher, Martha and Weimer, Lukas and Wiljes, Cord and Zinke, Wolf""",748,614,1033,944,748,614,944,1033
https://zenodo.org/records/13880944,"""Förstner, Konrad and Ebert, Barbara and Glöckner, Frank-Oliver and von Suchodoletz, Dirk and McHardy, Alice Carolyn and Mühlhaus, Timo""",339,300,631,605,339,300,605,631
https://zenodo.org/records/13740520,"""Feser, Manuel and Raubach, Sebastian""",143,118,189,175,143,118,175,189
https://zenodo.org/records/13387849,"""Harpke, Alexander and Brünecke, Jörg and Bohring, Hannes and Grescho, Volker and Haase, Kristina and Kühn, Elisabeth and Kuhnert, Tobias and Musche, Martin and Petruschke, Sven and Schnicke, Thomas and Sielaff, Daniel and Strätling, Jeremy and Voigt, Michael and Bumberger, Jan""",445,437,1038,931,237,234,268,311
https://zenodo.org/records/13374201,"""Fichtmüller, David and Holetschek, Jörg and Luther, Katja and Güntsch, Anton""",109,105,144,140,109,105,140,144
https://zenodo.org/records/13208320,"""Teschke, Katharina and Felden, Janine and Dannheim, Jennifer and Rehage, Marianne and Beermann, Jan and Kloss, Paul""",105,105,216,207,105,105,207,216
https://zenodo.org/records/13141782,"""Linares, Jimena""",123,103,182,176,123,103,176,182
https://zenodo.org/records/13325093,"""Fischer, Sarah O. and Holetschek, Jörg and Melzer, Nina""",172,155,243,234,172,155,234,243
https://zenodo.org/records/13270643,"""Tschink, Daniel""",182,157,353,340,182,157,340,353
https://zenodo.org/records/12802884,"""Seifert, Stefan and Triebel, Dagmar""",194,176,285,276,194,176,276,285
https://zenodo.org/records/12802893,"""Weibulat, Tanja Melanie and Bingert, Sven and Link, Anton and Seifert, Stefan and Triebel, Dagmar""",172,157,145,139,172,157,139,145
https://zenodo.org/records/12748317,"""Köpke, Robert""",119,111,210,209,119,111,209,210
https://zenodo.org/records/12706898,"""Fichtmueller, David and Engel, Judith and Sauerland, Kristin and Luther, Katja and Güntsch, Anton""",82,75,91,87,82,75,87,91
https://zenodo.org/records/12088171,"""Engel, Judith Sophie and Weibulat, Tanja Melanie""",138,121,204,192,138,121,192,204
https://zenodo.org/records/12531195,"""Weibulat, Tanja Melanie""",204,178,195,176,204,178,176,195
https://zenodo.org/records/12698592,"""Möller, Lars""",72,59,99,94,72,59,94,99
https://zenodo.org/records/12663085,"""Engel, Thore and Holetschek, Jörg and Friedrichs-Manthey, Martin and Köpke, Robert and König-Ries, Birgitta and Güntsch, Anton and Bonn, Aletta""",171,161,281,275,171,161,275,281
https://zenodo.org/records/12542465,"""Baum, Roman and Fillies, Jan and Karam, Naouel and Koepler, Oliver and Oladazimi, Pooya and Sasse, Julia""",254,235,322,309,254,235,309,322
https://zenodo.org/records/12200633,"""Sauerland, Kristin and Fichtmueller, David and Güntsch, Anton""",78,71,87,86,78,71,86,87
https://zenodo.org/records/12082639,"""Weibulat, Tanja Melanie and Triebel, Dagmar""",139,127,178,170,139,127,170,178
https://zenodo.org/records/11620702,"""Röder, Juliane and Scherreiks, Pascal and Dröst, Frederik and Dworczyk, Claudia and Gemeinholzer, Birgit and Reiners, Tobias Erik and Schwartz, Anna Lisa and Tschink, Daniel and Brand, Ortrun""",182,146,194,174,182,146,174,194
https://zenodo.org/records/11520184,"""Nozik, Alexandra""",425,357,347,323,425,357,323,347
https://zenodo.org/records/11525353,"""Schellenberger Costa, David""",769,711,197,179,769,711,179,197
https://zenodo.org/records/11190788,"""Fischer, Sarah and Holetschek, Jörg and Melzer, Nina""",163,139,152,147,163,139,147,152
https://zenodo.org/records/11284345,"""Glombiewski, Nikolaus and Beyvers, Sebastian and Seeger, Bernhard""",82,73,197,196,82,73,196,197
https://zenodo.org/records/11207886,"""Linares, Jimena and Engel, Judith and Tschinck, Daniel""",81,77,285,285,81,77,285,285
https://zenodo.org/records/11185454,"""Sauerland, Kristin and Fichtmüller, David and Engel, Judith and Güntsch, Anton""",77,72,127,125,77,72,125,127
https://zenodo.org/records/11183498,"""Rehbein, Malte and Engel, Thore and Matheisen, Giada and Hörl, Lina and Haas, Bettina and Perschl, Tobias and Lambsdorff, Felix""",496,375,577,532,496,375,532,577
